,coordinates,date,hashtags,language,source,text,user
2262,,Tue Feb 05 02:19:37 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @jojoh888: We have yet to hear from the woman who says he sexually assaulted her. Justin is a 39-year-old Dem who is a supporter of the…,FriendlyJMC
2263,,Tue Feb 05 02:19:23 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This was a shooting at a hospital. This was a shooting outside my place of work. I should be raging about it. But I… https://t.co/ctql82xeqb,gettingthere88
2264,,Tue Feb 05 02:19:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sammysammy222: @COCeasefire Huh.  

Have you ever wondered why Colorado Ceasefire @COCeasefire tells us about an unusual gun accident b…",CCWmichael
2265,,Tue Feb 05 02:19:08 +0000 2019,"[{'text': 'RalphNortham', 'indices': [17, 30]}, {'text': 'DesertStorm', 'indices': [71, 83]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Uncle_Jimbo: #RalphNortham is a racist infanticide supporter
AND
a #DesertStorm poseur

He tried to fool people into thinking he served…",Miki9857
2266,,Tue Feb 05 02:19:01 +0000 2019,"[{'text': 'RalphNortham', 'indices': [17, 30]}, {'text': 'DesertStorm', 'indices': [71, 83]}]",en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Uncle_Jimbo: #RalphNortham is a racist infanticide supporter
AND
a #DesertStorm poseur

He tried to fool people into thinking he served…",southpaw816
2267,,Tue Feb 05 02:18:48 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AMike4761: FBI Agent, Who Exposed Hillary Clinton Cover-up, Found Dead.  Another seasoned professional suicide? We could put a nice den…",Evenings_Star
2268,,Tue Feb 05 02:18:47 +0000 2019,"[{'text': 'me', 'indices': [112, 115]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Tell Trump his gun control sucks because I've been running rampant with these loose cannons all day... 😉😋💪🤗😂🤣😂😂 #me… https://t.co/xN8hrhebNO,IAMBELLFIT
2269,,Tue Feb 05 02:18:25 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NMHouseGOP: 28 New Mexico Sheriff's OPPOSE radical gun control legislation, 3 of which are being heard today in House Judiciary. Over 8…",realRPBC
2270,,Tue Feb 05 02:18:10 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @Rambobiggs: Gun Control IS Racist,Verona83
2271,,Tue Feb 05 02:18:07 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @gaye_gallops: MASS POPULATION REDUCTION

GOAL of Dem-Socialist agenda,from last-day abortion to illegal INVASION and gun control

NOTHI…",CindyBarnettUSA
2272,,Tue Feb 05 02:17:58 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @LetRobesonSing: @parscale @SpeakerPelosi Hilarious.  Now do gun control,joanvw09
2273,,Tue Feb 05 02:17:55 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Fly_Sistah: @cmclymer All Liam said was he learned that seeking revenge is wrong. He never said his blatant racism by seeking to provok…,mferrini
2274,,Tue Feb 05 02:17:55 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @UberFacts: Gun control did, in fact, bring an end to mass shootings in Australia, according to researchers from the University of Sydne…",KerrieBee23
2275,,Sun Feb 03 15:46:24 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Quote of the day: Fmr SF mayor Willie Brown on the time he was dating Kamala Harris: “She loved me, I loved me. It… https://t.co/at32zq4zla",brithume
2276,,Sun Feb 03 17:18:23 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I think the Kamala Harris thing represents a much larger issue with liberalism: the belief that if only good people… https://t.co/5FEefjL3RQ,ben_geier
2277,,Mon Feb 04 20:10:07 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","My first op-ed for @thehill, which has triggered many leftists...

""Kamala Harris’s healthcare plans are even furth… https://t.co/egB1NFLE4Q",RaheemKassam
2278,,Tue Feb 05 02:38:21 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RaheemKassam: My first op-ed for @thehill, which has triggered many leftists...

""Kamala Harris’s healthcare plans are even further to…",SeeHumanity007
2279,,Tue Feb 05 02:38:19 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @thebradfordfile: Why have Kamala Harris, Maxine Waters, Dianne Feinstein, Nancy Pelosi, Adam Schiff, Ted Lieu, and Eric Swalwell not tw…",waskilywabbitt
2280,,Tue Feb 05 02:38:18 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @chowdallas: No one cares who Kamel-toe Harris brings to the SOTU Address...we’re much too busy playing COUNT THE NUMBER OF CHINS!! http…,ChiefFabulous
2281,,Tue Feb 05 02:38:16 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Daily reminder: Kamala Harris is a cop. https://t.co/WGIi13VWtw,magicallyaddy
2282,,Tue Feb 05 02:38:14 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JustinWhang: Reminder that the wrestler Kamala's real last name is also Harris https://t.co/x7HOfGVbUQ,Jay01762060
2283,,Tue Feb 05 02:38:11 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DiamondandSilk: Take a closer look...... WOW https://t.co/mCJ9HQWxKu,KatDesert
2284,,Tue Feb 05 02:38:11 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @thebradfordfile: Why have Kamala Harris, Maxine Waters, Dianne Feinstein, Nancy Pelosi, Adam Schiff, Ted Lieu, and Eric Swalwell not tw…",1hardkernel
2285,,Tue Feb 05 02:38:09 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @55Counties: Kamala Harris has no principles, but she certainly has convictions.",kittykatacab69
2286,,Tue Feb 05 02:38:08 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @thebradfordfile: Why have Kamala Harris, Maxine Waters, Dianne Feinstein, Nancy Pelosi, Adam Schiff, Ted Lieu, and Eric Swalwell not tw…",WeTheStorm
2287,,Tue Feb 05 02:38:07 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KamalaHarris: We can’t lose sight of some of the critical issues that matter, from reproductive rights to climate change.
https://t.co/…",Jacquel61294440
2288,,Tue Feb 05 02:38:07 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kamala Harris. Elizabeth warren. Cory booker. 

These people had a lot to say in October. Nothing currently. Wonder what’s different",Boomgoesjoshie
2289,,Tue Feb 05 02:38:03 +0000 2019,[],en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","RT @campusreform: VIDEO: Lawrence Jones talks Kamala Harris, analysis sheds light on potential gold mine https://t.co/Uduc91Kds9 via @Grace…",kylenabecker
2290,,Tue Feb 05 02:38:01 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @HermesDiaktoros: The media’s anti-White messaging is sharpening.

Criticisms of it are being systematically blocked/removed.

They’re s…",scottgtweets
2291,,Tue Feb 05 02:38:00 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @thebradfordfile: Why have Kamala Harris, Maxine Waters, Dianne Feinstein, Nancy Pelosi, Adam Schiff, Ted Lieu, and Eric Swalwell not tw…",trump_sylvia
2292,,Tue Feb 05 02:37:59 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @thebradfordfile: Why have Kamala Harris, Maxine Waters, Dianne Feinstein, Nancy Pelosi, Adam Schiff, Ted Lieu, and Eric Swalwell not tw…",SpringsRaff
2293,,Tue Feb 05 02:37:59 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @KamalaHarris: We can’t lose sight of some of the critical issues that matter, from reproductive rights to climate change.
https://t.co/…",klpain29
2294,,Tue Feb 05 02:37:57 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @thebradfordfile: Why have Kamala Harris, Maxine Waters, Dianne Feinstein, Nancy Pelosi, Adam Schiff, Ted Lieu, and Eric Swalwell not tw…",cmemo3
2295,,Tue Feb 05 02:37:56 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @thebradfordfile: Why have Kamala Harris, Maxine Waters, Dianne Feinstein, Nancy Pelosi, Adam Schiff, Ted Lieu, and Eric Swalwell not tw…",LoriStiles11
2296,,Tue Feb 05 02:37:54 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @KamalaHarris: We can’t lose sight of some of the critical issues that matter, from reproductive rights to climate change.
https://t.co/…",mrsftv
2297,,Tue Feb 05 02:37:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KamalaHarris: We can’t lose sight of some of the critical issues that matter, from reproductive rights to climate change.
https://t.co/…",Suzanne23199742
2298,,Tue Feb 05 02:37:51 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Well then, I guess I endorse Kamala Harris https://t.co/r5ng56L94U",trulyleo
2299,,Tue Feb 05 02:37:48 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @thebradfordfile: Why have Kamala Harris, Maxine Waters, Dianne Feinstein, Nancy Pelosi, Adam Schiff, Ted Lieu, and Eric Swalwell not tw…",margw423
2300,,Mon Feb 04 21:56:25 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It’s happening 🤗 https://t.co/AL9q6yuBuH,AOC
2301,,Mon Feb 04 17:15:24 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Activist Ana Maria Archila will attend President Trump's State of the Union address as a guest of Rep. Alexandria O… https://t.co/cLZZwUMcer,ajplus
2302,,Mon Feb 04 17:49:49 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GIFT TO TRUMP: ‘There Is Going to Be a War Within the Party. We Are Going to Lean Into It.’  https://t.co/VCCnoFClG2,IngrahamAngle
2303,,Tue Feb 05 02:56:56 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AOC: It’s happening 🤗 https://t.co/AL9q6yuBuH,Msmith1337
2304,,Tue Feb 05 02:56:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @marklutchman: Alexandria Ocasio Cortez’ biggest accomplishment:

Single handily putting an end to dumb blonde jokes.

Am I right? 😂👌🏾",CanadianPatri18
2305,,Tue Feb 05 02:56:51 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dcexaminer: Alexandria Ocasio-Cortez invites woman who confronted Jeff Flake in elevator to State of the Union https://t.co/BJYux4Ls8n,ImForYOUAmerica
2306,,Tue Feb 05 02:56:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @winstonCovfefe: The absolute status of House congress 😡😡😂😂
These poverty pimps, Crazy Max @RepMaxineWaters and Free loader Alexandria O…",wtpbn
2307,,Tue Feb 05 02:56:49 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @AOC: It’s happening 🤗 https://t.co/AL9q6yuBuH,StephenREly
2308,,Tue Feb 05 02:56:39 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @marklutchman: Alexandria Ocasio Cortez’ biggest accomplishment:

Single handily putting an end to dumb blonde jokes.

Am I right? 😂👌🏾",Lchowe49
2309,,Tue Feb 05 02:56:33 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AOC: It’s happening 🤗 https://t.co/AL9q6yuBuH,kainicole
2310,,Tue Feb 05 02:56:32 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @marklutchman: Alexandria Ocasio Cortez’ biggest accomplishment:

Single handily putting an end to dumb blonde jokes.

Am I right? 😂👌🏾",bkgroh
2311,,Tue Feb 05 02:56:31 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @marklutchman: Alexandria Ocasio Cortez’ biggest accomplishment:

Single handily putting an end to dumb blonde jokes.

Am I right? 😂👌🏾",1776forever1812
2312,,Tue Feb 05 02:56:27 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @marklutchman: Alexandria Ocasio Cortez’ biggest accomplishment:

Single handily putting an end to dumb blonde jokes.

Am I right? 😂👌🏾",nancyredmondhu1
2313,,Tue Feb 05 02:56:27 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AOC: It’s happening 🤗 https://t.co/AL9q6yuBuH,ladyenigma
2314,,Tue Feb 05 02:56:24 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @marklutchman: Alexandria Ocasio Cortez’ biggest accomplishment:

Single handily putting an end to dumb blonde jokes.

Am I right? 😂👌🏾",C0DE_W4RR10R
2315,,Tue Feb 05 02:56:18 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AOC: It’s happening 🤗 https://t.co/AL9q6yuBuH,wmpkr
2316,,Tue Feb 05 02:56:15 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AOC: It’s happening 🤗 https://t.co/AL9q6yuBuH,Cooking4Bernie
2317,,Tue Feb 05 02:56:15 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @marklutchman: Alexandria Ocasio Cortez’ biggest accomplishment:

Single handily putting an end to dumb blonde jokes.

Am I right? 😂👌🏾",debjones334
2318,,Tue Feb 05 02:56:12 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @AOC: It’s happening 🤗 https://t.co/AL9q6yuBuH,pupsMama7
2319,,Tue Feb 05 02:56:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I never again want to hear about how stupid Sarah Palin is. This ding-a-ling makes Sarah Palin look like Einstein,… https://t.co/4b2caEC7rH",Roadexecutive
2320,,Tue Feb 05 02:56:10 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @brianstelter: ""@AOC is already one of the most recognizable Democrats in the party nationally. And she's been a member of Congress for…",hsmcnp
2321,,Tue Feb 05 02:56:09 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AOC: It’s happening 🤗 https://t.co/AL9q6yuBuH,pollyantics
2322,,Tue Feb 05 02:56:09 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AOC: It’s happening 🤗 https://t.co/AL9q6yuBuH,sarahohmy4
2323,,Tue Feb 05 02:56:08 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @marklutchman: Alexandria Ocasio Cortez’ biggest accomplishment:

Single handily putting an end to dumb blonde jokes.

Am I right? 😂👌🏾",WileEDude
2324,,Tue Feb 05 02:56:07 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AOC: It’s happening 🤗 https://t.co/AL9q6yuBuH,JeramyWainwrigh
2325,,Sun Feb 03 15:46:24 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Quote of the day: Fmr SF mayor Willie Brown on the time he was dating Kamala Harris: “She loved me, I loved me. It… https://t.co/at32zq4zla",brithume
2326,,Sun Feb 03 17:18:23 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I think the Kamala Harris thing represents a much larger issue with liberalism: the belief that if only good people… https://t.co/5FEefjL3RQ,ben_geier
