Unnamed: 0,coordinates,date,hashtags,language,source,text,user,Category
1828,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @maggieNYT: NEWS: Building on ABC report about inaugural subpoena, federal prosecutors have now asked for a wide range of documents from…",iosfangirl,politics
1829,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump https://t.co/4l7VZT8us8
What a lazy no good for nothing",FranP20,politics
1830,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @funder: BREAKING: Federal prosecutors have subpoenaed the Trump inaugural committee for documents related to their donors and their fun…,blumalisa1,politics
1831,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@madwest45 @realDonaldTrump Hundreds of calls and meeting? With whom? Why aren’t they on the schedule? Trump BSing… https://t.co/U7XsiwbcyP,lynnebrownkc,politics
1832,,Tue Feb 05 01:59:13 +0000 2019,"[{'text': 'AdamSchiff', 'indices': [25, 36]}, {'text': 'Trump', 'indices': [46, 52]}, {'text': 'Schiff', 'indices': [88, 95]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mog7546: CHECKMATE 

#AdamSchiff BLOWS UP #Trump's Plan To HIDE THE MUELLER REPORT

#Schiff (D-CA) who is THREATENING TO SUBPOENA the s…",LazyCircles,politics
1833,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Airvooocht: @realDonaldTrump Number of presidents who’ve had more than one chief of staff in their first two years: 4. 

Number of pres…",dbearandmurphy,politics
1834,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LancelotLinkSpy: @RepCunningham Trump is dismantling our goverment!

Every 🐍 appointment has been someone who is opposed to the gov. ag…",magnetdoctor122,politics
1835,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DrDenaGrayson: The Feds now have NUMEROUS cooperating witnesses — including Trump’s personal attorney (Cohen), @Trump Org CFO Weisselbe…",jasinHD,politics
1836,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NPR: New: President Trump's inaugural committee has received a subpoena from Justice Department investigators, NPR's @relucasz reports.…",SapphyBlue,politics
1837,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JuddLegum: There is no crisis at the border

But Trump is planning to declare an emergency to build a $25B wall

Meanwhile, the Trump a…",Mindpollution3,politics
1838,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Need2Impeach: We're coming to Springfield, Mass. on 2/12 with @TomSteyer.

RSVP here: https://t.co/dKf4LZEsDf

https://t.co/VdOurX0vn7",DrinkallMason,politics
1839,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OfficeOfMike: BREAKING: Not only will Dems not negotiate and give President Trump funding for the border wall, they’ve now introduced l…",CuisineCandy,politics
1840,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @eugenegu: @realDonaldTrump Bernhardt also went to war against endangered salmon species in California’s San Joaquin Delta. Trump is nom…,ClauserLotus,politics
1841,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ishte_wa_toto: Remember the Monarch Butterfly Center that would be demolished for Trump's frickin wall?!? He didn't get the wall, but y…",mooebon,politics
1842,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RepAdamSchiff: Cabinet officials are confirmed with the advice and consent of the Senate because they are constitutional figures who mu…,LakeGirl530,politics
1843,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AnnCoulter Maybe not, indigenous  people probably wouldn't vote for trump, I know if I was American I sure the hell wouldn't.",NatWednesday,politics
1844,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DavidDMiller5: @misterdish69 @RealBiddle @ITrust45 @KnucklDraginSam @jimbo_always @TrumpBillGates @RandallKraft @TheUnwantedBin @PhilPr…,jeffreycook1965,politics
1845,,Tue Feb 05 01:59:13 +0000 2019,"[{'text': 'inners', 'indices': [119, 126]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Who said you have to give Trump a chance to save face? He dug his own hole... just cover his ass up with his own dirt. #inners,JDLuckenbach,politics
1846,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ClaraJeffery: Does Trump just never read all the stories where fellow power brokers and world leaders are just this dismissive of him?…,radma2013,politics
1847,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Brasilmagic: 'He's unbriefable': Naval War College professor warns Trump is incapable of learning anything

New word: unbriefable!  htt…",banita_s,politics
1848,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rogertansey: @newtgingrich I used to work for Churchill’s grandson of the same name.  I can assure you without hesitation, Trump is no…",Debbie05499869,politics
1849,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @newtgingrich: For the never trumpers, anti-American leftists and trivialists who assume President Trump is in deep trouble you might lo…",butchi_n,politics
1850,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheRickWilson: Churchill was also a brilliant polymath, scholar, and thinker with a profound understanding of history, diplomacy, and t…",Gragrl,politics
1851,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @WhiteHouse: First look: the special guests joining First Lady Melania Trump at President @realDonaldTrump's second State of the Union A…,KathySamira,politics
1852,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@funder @ShimonPro I imagine that the fact that the House judiciary Committee is sending Jr's &amp; Jared's testimony t… https://t.co/vUfLcLMxuh,BillVonderschm1,politics
1853,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @mitchellvii: So Senate Democrats have proposed a bill to block President Trump from using DOD funds to build the wall in a national eme…,pilsungpam,politics
1854,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @funder: BREAKING: Federal prosecutors have subpoenaed the Trump inaugural committee for documents related to their donors and their fun…,nitakay65,politics
1855,,Tue Feb 05 01:59:12 +0000 2019,"[{'text': 'SOTU', 'indices': [131, 136]}]",en,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",RT @mcspocky: I don't have this perfected yet (I'm learning how to do these) but I wanted to share it as a preview of what tRump's #SOTU wi…,ghostdansing,politics
1856,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BettyBowers: Remember: Evangelicals dictate Trump policy.

So the same people saying gays/lesbians can’t adopt “because a child needs a…",NamrataSinghMcG,politics
1857,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@chavezglen1755 @EnigmaNetxx @rini6 @KimberleAllen TRump's Fast and Furious,keriRN,politics
1858,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @hullboydan: Trump Inaugural Committee Ordered to Hand Over Documents to Federal Investigators - The New York Times LOCK HIM UP!🔒🔒🔒🔒🔒🔒🔒🔒…,robertnunezjr1,politics
1859,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@The_Trump_Train Free speech is allowing people to have their own opinions without trying to control them,ReginaT01716957,politics
1860,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @krassenstein: BREAKING: A new Monmouth University poll shows that a staggering 43% of REPUBLICANS want Trump to face a challenger in th…,dhockey14,politics
1861,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@JustinTrudeau @cafreeland I think they are doing a great job. We don't hear lie after lie like Trump. Support them… https://t.co/QKi50Pa7OS,RogerHu89015773,politics
1862,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @awtberry: @washingtonpost I KNOW one thing, the Washington ""Dumb-as-a"" Post is in the dark, and dying. 💩 Spare me your platitudes; you…",ShuckCchumer,politics
1863,,Tue Feb 05 01:59:12 +0000 2019,"[{'text': 'ThereShouldBeALimitOn', 'indices': [21, 43]}, {'text': 'AndThenIHadNoChoice', 'indices': [79, 99]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @realTRUMPERLAND: #ThereShouldBeALimitOn
Democrats: The Party Of Racism 
👇🏻
#AndThenIHadNoChoice
But To Fix Ralph Northam’s Ad
Against E…",jojoh888,politics
1864,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @marklevinshow: Schiff and media wrong, again https://t.co/YAKIMo22tg",Lion_Paw339,politics
1865,,Tue Feb 05 01:59:12 +0000 2019,"[{'text': 'Trump', 'indices': [17, 23]}, {'text': 'SOTU2019', 'indices': [99, 108]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Unite4Truth: #Trump’s 2018 HIGHLIGHTS 
    ♦️State of the Union ♦️
Cannot wait until Tomorrow‼️#SOTU2019⁠ ⁠
@POTUS @realDonaldTrump 
Vi…",HarleyHap,politics
1866,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JuddLegum: There is no crisis at the border

But Trump is planning to declare an emergency to build a $25B wall

Meanwhile, the Trump a…",LisetteFahrun,politics
1867,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🤗 Stumpy! 
On another front, the bad news is:
https://t.co/HWd4em9Tc9 https://t.co/IGSbkzjQ46",CountryJazz4,politics
1868,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @thebradfordfile: Melania Trump's guests for the SOTU are the first prisoner released from the First Step Act, a child survivor of brain…",YourAuntieMame,politics
1869,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @EdKrassen: Lindsey Graham said that as Chairman of the Senate Judiciary Committee, he will investigate Hillary Clinton's use of private…",ismeniadavid1,politics
1870,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @JudicialWatch: JW hand-delivered a letter to both the chair &amp; co-chair of the House's Office of Congressional Ethics calling for an inv…,texasshakabrah,politics
1871,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","President Trump spends 60% of his time goofing off.
— Chris Matthews, Hardball",Flower_Power_67,politics
1872,,Tue Feb 05 01:59:11 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BobMenery Feel like trump needs a dude like this to stop him from putting his foot in mouth,CramerVsCram3r,politics
1873,,Tue Feb 05 01:59:11 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @RogueFirstLady: Weapon is call the “Donald Trump” and we all is be target. https://t.co/tHh1hACHeD,momsdiamonds,politics
1874,,Tue Feb 05 01:59:11 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MollyJongFast @BigBrad1963 tRump only like crooks liars and thiefs and rackateers and embesslers and European pussy https://t.co/OUzNc1KQKD,dumbass_j,politics
1875,,Mon Feb 04 13:16:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Massive deception here! Much of what the media does is to prevent us from knowing, to cover up the misdeeds of the… https://t.co/b4qoAIAMSP",DineshDSouza,politics
1876,,Sun Feb 03 14:44:52 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Here is then candidate @RealDonaldTrump taking on Hillary Clinton on late term abortion, one his best moments and o… https://t.co/lpv9JxyOxh",TomFitton,politics
1877,,Mon Feb 04 12:32:12 +0000 2019,"[{'text': 'PlannedParenthood', 'indices': [64, 82]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Democrats founded the KKK. Margaret Sanger, KKK member, founded #PlannedParenthood to ""wipe out the Black race."" Hi… https://t.co/cSF1asHeDo",mitchellvii,politics
1878,,Tue Feb 05 01:59:51 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JW Sues DOJ for Docs on FBI Lawyer &amp; Clinton/DNC Trump Dossier Author--F... https://t.co/EeIzqChsIv via @YouTube,pabvlnb,politics
1879,,Tue Feb 05 01:59:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mollyday15: Bush 41
We have a border crisis!
Clinton
We have a border crisis!
Bush 43
We have a border crisis!
Obama
We have a border c…",JamesBo77952200,politics
1880,,Tue Feb 05 01:59:48 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drawandstrike: At that point, he'll be free to roll out ALL THE EVIDENCE demonstrating to the entire world the fact the Mueller investi…",jjasonwightman,politics
1881,,Tue Feb 05 01:59:48 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @olgaNYC1211: Soviet counter intel officer Rinat Akhmetshin who attended Don Jr-Russian meet which offered to help attack Clinton receiv…,Hillaryh4444Hos,politics
1882,,Tue Feb 05 01:59:47 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I'm watching this bill clinton documentary and this lady at my bar wanna say she blames him for Monica suckin his d… https://t.co/X62ZjgwRKM,belenmoralessss,politics
1883,,Tue Feb 05 01:59:47 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @trebillion: Clinton friends and donors
Weinstein, Silsby, Ed Buck, John of God, Epstein, Weiner, Nader, Rainere,
Joel Davis, Hastert, S…",ModernHippieUSA,politics
1884,,Tue Feb 05 01:59:45 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GadflyMorse: @annaleclaire @_gemsa_ @GenXer4Progress @wolfeprowler1 @88Lucien88 @JawMadison @BarbaraLNewsome @inartic @dawn79364216 @Pe…,scott_soulia,politics
1885,,Tue Feb 05 01:59:45 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheMominatrixx: @DeadlineWH @NicolleDWallace @GOP Here’s Bill Clinton’s schedule as President on December 1st, 2000:

2 meetings + brie…",Jazzmom12,politics
1886,,Tue Feb 05 01:59:44 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ClandestineRos1: 8) AND the unspecified criminal investigation is SEPARATE FROM THE TRUMP RUSSIA PROBE. 

Meaning, Flynn, known white h…",DeniseCasa1,politics
